Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
China,CHN,,15.25399374,-0.114964918,-2.621610651,-0.362038483,0.869780803,-1.562070828,0.813497276,1.363575748,-3.792528717,-2.61457045,0.665937402,0.074185616,0.208465019,0.277735671,-1.131175154,-0.106286228,1.093771776,1.675142498,3.600054772,3.751777057,2.357871421,-0.14035509,1.156795262,4.944162713,10.20939904,4.669020797,5.082516468,12.1076615,8.602465134,5.711224169,6.714536958,8.190323022,15.18586451,20.61698881,13.6656964,6.506730635,1.616568742,-0.900251629,-1.263058939,2.062792613,2.047049457,0.602099078,2.603177719,6.951992681,3.903744269,3.926549396,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.286700408,0.492493918,4.552326579,1.785701642,-0.535569714
Cote d'Ivoire,CIV,,2.990063465,3.004819815,3.013917156,2.906177951,3.078867805,0.041603224,1.227751834,5.793799979,1.853917848,2.99084831,-0.941093871,2.511616428,13.22796897,26.69417133,4.313953662,18.22297325,28.75129183,4.433304634,6.541397133,24.14367711,2.976991158,8.30131759,9.046781909,17.90989589,0.343657065,-2.020404836,-4.075206801,-0.380926015,-1.012406524,-4.523273543,0.663489267,-0.023837137,6.154194291,46.38606944,11.04378985,56.28377627,3.921474201,5.387361391,-0.775911929,1.601017287,6.875968797,4.582137352,3.278120693,-2.50335752,1.21513494,1.35953826,3.088549446,5.372933485,1.207779297,1.516217924,5.7093205,-0.404098361,2.876730429,4.407332356,4.775682373,-1.179832436,-1.041677248,1.681976472,1.983352493,1.828383094,3.930131375,2.085898589,2.485177103
Cameroon,CMR,,5.064449088,3.109959069,-0.264119025,4.421033327,2.752431713,0.188376714,23.62918508,5.750729916,5.301961402,7.884003359,3.440124686,7.976383457,6.52953304,10.65609286,5.990072824,19.67444351,5.884773834,3.409806634,12.85276675,14.24589465,8.800193826,12.48195145,12.76307193,13.55219179,11.18712788,0.179235684,-2.392309146,0.813898665,-1.819083163,1.643098431,3.56871353,-1.277671029,55.75537937,5.882472347,6.634514037,0.410559081,6.163811055,1.065869878,2.187788501,1.531562959,2.469358915,2.77449285,1.952914449,0.139487835,1.357141959,2.299674978,0.490708035,4.940536812,3.603515184,0.688187083,2.589044247,1.942285364,3.053459169,2.01421263,0.309791678,0.661808977,1.025141161,1.896991623,1.169771819,0.705572038,2.878931617,5.336612005,2.726009551
"Congo, Dem. Rep.",COD,,6.099478161,21.24077197,87.8492013,3.547977555,38.95212151,4.973820599,58.57441034,59.88278485,17.73106183,-2.8369489,8.203696789,10.18139846,17.88704949,18.23832299,12.26541798,57.39542838,37.27164873,28.41429852,101.7700362,51.40755417,33.23022211,43.48528356,78.2154729,89.60322156,25.81090939,28.45325651,73.76739789,91.58618549,110.262248,108.9553071,2338.44967,3855.307641,1657.641589,26765.85825,466.4073586,638.1888243,192.6428345,26.93537636,441.9024919,2630.122674,73.05971136,31.71946123,13.41545352,6.365458263,29.86954662,13.32522538,20.27146498,20.46531662,32.65792916,20.78632515,13.79166011,5.939992212,2.771291415,0.993630667,-1.155878593,4.349228945,43.06865976,30.99861215,5.895405374,3.901549571,14.97543455,10.10641724,13.17193122
"Congo, Rep.",COG,,6.293956695,4.253819911,7.773897181,3.855943211,3.025485411,10.02735829,5.51605231,-1.044731795,2.996893422,3.710455212,8.313018622,7.427774077,7.838578677,8.113741279,8.304804548,8.675751336,14.52453145,-0.828343083,17.10159788,20.14400854,27.78912692,6.044738165,6.338371528,12.11139462,2.498540153,-29.17266248,7.626521579,-6.226352984,12.74406018,-1.029068271,-1.480635695,-1.569268413,-1.130828611,36.75282565,3.39592951,17.99192403,4.964517682,-18.22208966,29.35534193,47.04008308,-13.92520817,-1.73892756,-4.25153692,16.80723831,32.49873951,11.38030176,6.740117132,16.26920343,-21.16523311,29.4176838,10.95332551,11.36409024,-1.104562189,-6.464563313,-17.25398754,-3.502487289,12.36567685,22.23444129,-1.317372735,-13.9995549,23.29070717,18.26089878,-7.567702287
Colombia,COL,,8.22936825,6.648036081,23.22061954,16.33987941,8.604479453,15.12734732,10.73018353,8.472375965,8.444657586,11.88580425,10.80740058,12.97231078,20.16109939,25.37715,22.80696313,25.45755816,29.15281707,17.09993136,24.04062554,27.61593603,22.7658773,24.76645731,20.4025757,22.1802267,24.88350804,29.16892637,23.37693652,27.75005625,24.68581614,52.33610317,27.00577404,22.66438495,24.84157828,22.09637826,18.85095726,16.86837879,16.83985293,14.77304541,12.62294083,33.67537051,6.518448292,5.968190572,6.829014842,7.283033407,4.753196108,5.807660873,5.202033812,7.677382915,4.064225467,3.804860291,6.386803373,3.616655063,1.907676432,2.235632376,2.449328421,5.148334305,5.1337359,4.630579673,4.002620543,1.48172462,7.802113095,14.86657456,6.347733461
Comoros,COM,,,,,,,,,,,,,,,,,,,,,,14.56751926,6.529705855,15.20746622,6.159663699,7.071354759,7.392276304,3.22322042,1.937306187,5.960655248,2.1759123,8.118905144,-6.76452931,2.832823707,9.416919269,8.320974495,3.198700339,0.92436655,1.346654371,5.811360423,-4.460024513,8.629983989,4.170655917,5.111829176,3.388361732,0.315881658,3.110763709,3.544922696,3.144289799,0.986041111,1.67515247,3.045688801,4.270482569,1.752157036,0.835044862,-0.522859923,1.714986808,0.402494135,1.83566794,4.209105968,0.669668394,0.059577397,5.162636894,3.213292268
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,,9.57797518,17.39334871,10.56381811,8.766593894,3.666657855,17.69339592,6.962385149,5.411607871,3.584859041,2.345310322,4.792418838,-4.115844707,49.3540866,-29.17246216,-1.546899299,-0.546135979,-0.835291449,-0.33599059,7.612078278,-7.901103472,5.155334996,-0.363208871,4.921099737,-6.332546995,-1.79488317,4.639770919,18.56841679,3.712743704,1.954558245,0.654415406,2.747040898,0.677607457,1.424760197,-0.100319979,1.620407559,1.679924793,1.296913676,1.704171168,0.694871206,0.366160447,1.349901129,7.547110516,3.857299077
Costa Rica,CRI,,0.516213595,3.168805918,-0.065790708,2.251176718,0.634499413,2.049118212,2.277800696,1.992528669,4.568061556,7.317473461,2.443549722,6.413089167,14.84042114,23.21302672,24.54088981,16.6017817,16.93877814,7.908481531,9.14996822,18.82958041,41.10214861,84.1718894,28.93150769,16.69450631,20.54521466,18.04992352,10.14438327,18.83927343,15.24831945,18.5479003,64.77468662,19.72885313,10.43557217,15.67047734,21.23624379,15.07506684,14.67989293,11.93819493,11.02947136,9.389713549,9.720937906,9.786886284,10.64823699,13.35034943,13.01332544,12.98431049,10.51678594,11.42378579,9.701330913,6.628844912,4.593225142,4.733632968,4.590211673,6.206920425,3.955215396,1.958764799,2.85888373,2.192478428,2.566792118,0.772593247,2.374130826,6.280385137,-0.087922597
Caribbean small states,CSS,,2.132657517,1.223298564,2.015331656,0.850777997,1.742647024,3.702392607,4.071216517,4.23705264,3.770263852,4.617605148,4.823227618,6.574923722,12.74318396,23.57912414,15.06364582,1.773574863,5.996415597,8.1905033,10.12355689,11.75815575,7.355999413,4.714872744,5.415090077,5.183243101,4.450868453,4.583562645,7.337770192,4.498859355,5.6889366,7.4719904,4.826656365,3.905565437,1.990850299,3.190762918,3.046368791,2.748452259,1.493699769,2.800181585,2.536389911,1.414097676,2.084783165,0.907856237,1.115872167,3.747226214,4.676776805,4.096370736,4.373543659,2.532773524,0.318436532,2.158666302,1.685321882,1.092741856,1.913552957,1.064820271,2.788170374,1.201325225,2.17154353,0.456170832,2.961188463,-0.86695086,3.025965159,4.301046158,4.735828043
Cuba,CUB,,,,,,,,,,,,11.85718281,6.958653747,3.251543957,11.85888112,4.329206231,0.523193938,-4.193924377,9.321215051,2.928014019,5.395328572,-2.536947714,-2.227549547,1.596603887,2.584389775,-2.157535172,-3.914061042,0.610485387,1.233220405,0.624843951,5.261274572,-7.387843455,3.745721344,18.97549184,26.28203172,10.50866723,-2.671616988,-1.352587126,1.299105178,3.789095964,1.741163742,0.454939112,4.533175759,2.973510543,0.605978559,0.380080608,10.36556133,3.589775462,-0.344532567,0.634175021,1.202048529,4.323767132,2.914057805,2.65783024,3.463375741,3.439048763,4.328349243,4.113590901,1.032269335,3.544742994,16.55596262,401.5911913,14.15540196,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789998571,0.410001234,1.619999858,1.380000069,4.100000753,3.130000958,2.999996765,6.900002851,1.79999793,2.779999929,-1.222272918,3.184000591,1.332300156,1.498698698,-0.476487693,-0.047261999,1.58549917,2.584799657,2.625901749,2.1799984,3.742802303,3.985171455,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072846621,3.047727245,0.610378542,-0.206404075,-0.460453499,1.261410886,1.378205986,0.886725094,0.341901494,1.000091789,1.986797417,2.66280257,3.396309782,0.139370172,2.14533253,3.583248007,
Cyprus,CYP,,,,,,,,,,,,,,,,,8.028744407,8.896885737,11.07304426,13.13670498,14.15334345,12.38885231,10.35260037,5.044604105,8.181919734,5.667708628,4.15066894,3.861848707,3.193692659,4.751743925,5.433124951,3.888006161,6.041382276,4.803132987,5.270982343,13.59780684,2.641011122,2.236907357,1.965679711,2.301992019,2.74340599,3.660304745,0.296405182,5.387673986,2.709268188,2.019495113,3.086230037,4.138208469,4.734840121,0.263119072,1.880282357,1.616249,1.678779216,-0.937733917,-1.338262482,-0.754234116,-0.574732598,1.036976333,1.004092044,1.32263514,-1.309843689,2.685802432,6.065633687,4.72552213
Czechia,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19238838,12.35726257,21.00880289,12.34196664,8.821120813,9.905093928,8.311507149,9.807963686,3.041796274,1.842133728,4.889284958,2.724349395,1.292722631,4.049045319,0.09494427,0.654105321,3.540381807,2.009581237,2.587820681,-1.425313992,-0.020571958,1.450921071,1.364704738,2.578536316,0.99227616,1.141450601,1.306944317,2.567573971,3.888953446,4.318402839,3.327809592,8.547350789,8.55531034
Germany,DEU,,5.063994836,3.957266482,3.162470418,3.046566898,3.834136681,3.420406235,1.58905538,2.087835935,4.20898795,7.632434438,7.621336524,4.5318571,6.299513718,7.275290303,5.666623539,3.306194528,3.100718202,3.545841897,4.278140656,5.451189389,4.175238788,4.581058532,2.807938539,1.989146342,2.124725708,2.999543115,1.279663554,1.690461277,2.879066827,3.39664345,3.08507976,5.306196642,3.88366392,2.051608029,1.981324649,0.602279503,0.272816322,0.688465401,0.343135142,-0.489389005,1.30499491,1.378125824,1.321253524,1.115595867,0.405207332,0.397281155,1.770273207,0.909330422,1.841891638,0.645275771,1.069483745,1.496488838,1.959391683,1.877939854,1.853678824,1.327752223,1.503738989,2.007492441,2.130309051,1.872585648,3.019638074,5.268325424,6.628008069
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262304414,1.807100821,0.302782334,0.56223153,0.656016213,0.449797431,1.777809766,1.701031369,4.619220158,4.564525794
Dominica,DMA,,,,,,,,,,,,,,,,,,,12.66952716,17.9587702,16.70987411,1.75796263,4.714872744,7.459474744,6.177908566,7.934208584,5.641478955,5.693870048,4.498859355,8.407411739,3.208355327,7.650728195,4.386876591,2.679710499,7.639527025,0.783933917,3.264948082,1.444868204,2.540112932,2.536389911,-1.782730606,2.084345371,0.790588617,-3.119272981,3.792006514,-1.448227844,2.367080499,1.525048634,1.508378116,8.003913875,0.296969745,1.685321882,-1.961543346,3.566486867,-0.297826834,6.819833773,3.697898703,-3.073314798,2.724915826,4.483286354,-1.133721486,3.025965159,3.563036298,2.866215998
Denmark,DNK,,4.306625382,6.635904693,5.773484803,4.611031223,7.436469786,6.832658723,4.454220749,5.632591418,7.16190193,9.031344578,7.445787035,9.601149683,10.6203008,13.26644296,13.3558083,9.380088488,8.875873973,8.954735348,7.068544932,8.810549597,10.69395761,10.14453619,7.385840522,5.959390666,4.290953964,2.315585946,4.75468875,3.944579025,4.965285147,2.602447219,2.659452744,1.655911087,0.579917804,1.565502359,1.282390629,2.014183625,2.013919571,1.232142859,1.684753725,3.017974288,2.518414226,2.347647464,1.481829809,2.095733093,2.906424049,2.076179572,2.432280585,4.134692969,0.529022254,3.224072874,0.638643468,2.375183628,0.888170882,1.032108578,0.433060802,0.254595167,1.184661612,0.747856838,1.048794244,2.926325312,2.8566837,8.066962466,-3.477865496
Dominican Republic,DOM,,-0.417940394,7.640188929,7.190403121,2.106255912,-1.05685934,-2.358710039,1.786307542,4.032527887,2.830483908,2.111706324,1.184239425,8.027382235,4.506396754,17.70917739,16.94678889,2.86725145,10.57635585,1.048058864,11.11078412,13.88440442,7.242219267,7.512025238,6.596398252,24.18429047,38.36728914,9.387271078,14.42294875,43.53587149,23.60881042,50.45926308,102.9614412,5.568290059,4.983763062,10.13587567,9.652386002,3.669736843,9.451332812,6.504701252,3.834154402,7.207762797,6.040738836,6.920668849,33.46154066,45.16631005,5.781251843,6.641244773,7.636627437,10.39168751,3.498146566,5.443413315,8.060755175,5.098181545,4.692819142,4.321288938,2.471885977,1.993678465,4.181375034,4.121489687,2.525618656,4.72350402,7.777158111,10.71415565,6.423919802
Algeria,DZA,,3.471720283,2.351279051,0.549331893,1.695182815,1.501331457,1.817814542,1.312041019,3.142056299,1.921084544,4.94044573,17.15196385,-4.606461017,9.627611645,48.89659042,5.91402211,10.84059272,11.92709942,10.08512107,13.98783792,25.86203876,14.35399949,1.939794208,6.804795887,8.433505562,4.972526402,2.405343253,8.842020422,9.060963477,16.01137352,30.25959854,53.78860417,21.92611453,13.62442466,29.07764732,28.57703753,24.02190407,7.001963048,-3.131088697,10.85633631,22.67800919,8.01436296,1.372855942,8.942462239,11.44650379,12.36159334,10.78118375,7.095515788,15.11788216,-7.373748176,15.55691812,16.90870836,8.002446539,0.892752994,1.450364661,-4.986744795,0.856688224,4.938007295,6.164678365,0.882992828,-4.711383916,15.95389805,22.88607524,-2.258254272
East Asia & Pacific (excluding high income),EAP,,,,,,,,,,,,3.413529529,6.823368968,15.99745119,14.78267913,8.378411576,8.140499412,7.166047889,5.840054629,11.02740338,12.66846553,7.256554284,7.44084756,6.883437944,4.879819274,3.660199211,2.971617084,7.581920302,8.496710422,6.626881386,7.842954436,7.24567442,7.447504534,6.490654767,7.700595509,5.740236146,6.506730635,5.95127542,7.447953427,6.12145266,2.998888195,3.366848648,4.698928162,5.487429136,4.823737965,6.076678823,5.104213273,6.518033507,7.795346037,1.826703684,4.37088436,5.41240809,3.576513521,2.346290099,3.053055308,2.348496007,2.438924087,3.341042158,3.6266473,1.499486195,0.890825244,3.713448367,5.638377288,4.400000615
Early-demographic dividend,EAR,,2.183026156,1.380920604,2.686899124,2.824285237,2.9945783,3.928524399,2.604896408,2.30406298,2.796368385,3.834457085,5.384371113,6.539215679,14.50077483,21.71062296,10.94480524,9.811214621,10.57635585,8.451851061,14.45338684,14.88202012,9.978914387,7.503304021,8.257059796,10.16368902,6.851200072,7.764305283,11.01204465,9.796055394,8.996390744,12.24774729,13.6221176,10.23474848,10.99943105,10.5531512,9.58688164,8.90000451,7.279092978,6.878110717,6.888834101,7.207762797,6.012792434,5.131939922,5.759740767,7.611524316,6.814731428,8.400938217,7.115350543,11.36509192,4.873126919,6.899265094,8.060755175,5.003235908,4.337676095,4.046710891,3.072654403,2.644245258,4.181375034,3.884240272,3.061879455,3.217402332,4.847156432,8.147826228,4.544644676
East Asia & Pacific,EAS,,,,,,,,,,,,5.117107089,6.70010048,12.27502845,15.54912608,8.378411576,8.376200652,7.718912826,6.603947128,10.64300283,12.59887241,9.066060741,7.68423517,6.950120542,4.944162713,3.835606886,4.669020797,7.497125854,7.328015615,6.448661887,6.679469369,6.412955334,6.797764117,4.371724766,3.909167594,3.119144241,3.867058148,3.386202789,3.645211828,2.873660487,2.870774229,2.729438908,3.128883199,2.794398728,3.400761113,3.94943883,4.0539579,3.169374845,6.796866361,2.087224469,2.929044854,3.820481937,2.730657264,1.936756196,2.272644777,2.435482086,1.902787217,2.88732098,3.206645275,1.499486195,1.22360924,3.164474942,5.518102341,4.145203684
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92132138,1030.776811,1078.882855,952.3071497,161.1639176,40.96495082,17.90489498,9.461730172,23.00530439,27.16173805,10.20091587,5.803224097,8.320774204,8.433694478,7.935102971,10.74861574,12.87270223,12.04615359,3.26627847,8.901309511,9.04040451,5.772571687,3.499917046,3.58764371,2.111496889,3.508063344,6.289806177,3.33677576,3.827182148,2.127504417,8.472511606,12.08208113,6.449366252
Europe & Central Asia,ECS,,,,,,,,,,,,,,,,,,,,,,,,,,5.322116095,4.140128034,4.452406089,3.193546996,5.904827968,5.433124951,35.51424696,14.7988143,21.00880289,13.44848645,11.48900313,4.523040433,6.211154665,4.269819149,3.344833586,4.473854837,4.068100945,3.498123584,3.440363779,3.495437635,3.257787407,3.608974038,4.27625321,5.148666352,1.865577908,1.89207786,2.62353335,2.108272975,1.519177127,1.34078334,1.330386128,1.327752223,1.843406921,2.11196529,2.212579936,1.882275204,4.0293812,8.066962466,6.2778965
Ecuador,ECU,,-11.32044296,-9.993765309,17.68542543,14.52778133,2.9945783,2.117153971,0.47318746,-0.775245445,15.14820258,-13.93638063,-9.478970323,10.1496458,7.197484165,52.47955888,5.575828937,9.493713596,19.36071807,2.289897244,14.61446095,21.63569219,15.49144586,-9.182174017,-13.64482526,-3.921354917,-2.440139639,-13.6904244,-8.701013985,-11.6138012,5.367978414,5.813629203,6.889320383,4.303229428,2.64177089,15.00871935,5.222553228,1.490154815,7.006173042,-3.782679235,-26.29999283,-11.68345085,26.59821678,11.48656242,11.24727984,6.390619971,8.582991269,8.716585829,7.063421717,15.09411601,-2.769125949,9.013717386,6.83751223,5.003235908,2.66686728,2.052960516,-5.475632657,1.171144504,0.932031656,1.819396707,-0.056575187,-1.825956443,2.049010828,2.195711083,-0.408196858
"Egypt, Arab Rep.",EGY,,1.609971438,0.39602687,0.915371108,0.86229514,5.46455768,2.751197621,2.832013293,1.801431153,0.806310205,12.51617369,1.326729702,3.399093619,7.352615043,9.424979917,9.663879251,11.53327899,12.33791714,9.547621692,23.49986564,12.43086652,-2.198235381,24.73085897,12.71186441,8.247452608,11.57604176,12.87517165,12.46937254,13.41755434,19.13740485,17.74305136,16.12527118,18.35078068,8.429105388,8.448871564,11.3997415,7.107667449,9.876277428,2.377681489,0.919435418,3.944406994,1.867699842,3.165579066,6.777493606,11.66990834,6.212729507,7.359977731,12.59573982,12.20398446,11.18554227,10.10686463,11.66297635,19.48287747,8.712674575,11.2476245,9.93088973,6.245663133,29.51847984,21.17482082,13.61809591,6.176934098,4.847156432,10.42578924,24.80060954
Euro area,EMU,,2.653040489,3.965605735,3.420368269,5.238375363,4.137593531,4.264101916,3.217660609,3.517347198,4.671119296,5.534817511,6.204374575,6.804978584,9.466276751,12.89565345,13.12001941,11.48245145,8.836021635,8.366797043,9.307478695,12.03975273,11.66288945,10.58198665,7.504559309,6.723400323,5.20145926,4.450422526,2.753665441,3.193546996,4.774600643,3.273846644,5.411572912,5.673789459,4.989442567,3.720792994,4.929187153,3.050551184,2.63116779,2.83226962,1.919060233,3.03658035,3.567528664,3.311556389,3.287480829,2.675990446,2.389056778,2.992652026,2.654958859,2.947655866,0.701933651,0.759165367,1.611712992,1.613040328,1.280659641,0.769094217,1.020742158,0.723620789,1.279959496,1.919950362,1.880276,1.659304817,2.527140697,5.787624806,5.700059118
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.383170627,10.43214769,9.810040354,9.074834889,3.897151791,9.109172939,2.318561492,24.97759475,15.07726958,16.14866736,21.87284176,24.79928568,7.623689359,11.39400395,7.288208261,16.0762201,29.50450714,-16.2281997,19.53822815,,,,,,,,,,,,
Spain,ESP,,2.466389754,6.095841623,7.84537469,6.254319615,9.164866647,8.17374336,8.537719088,5.911130109,5.133250642,5.94258632,7.846024161,8.517923191,11.84959455,15.94511239,16.78178174,16.48992159,23.38307011,20.63104197,16.93163079,13.35482724,12.35119249,13.5823234,11.88424544,10.86473344,8.59547949,10.87881683,5.944198023,5.936126369,6.896194176,7.32625092,6.935139663,6.710771178,4.537241263,3.879841919,4.933129811,3.460091245,2.355985604,2.566601709,2.541110133,3.329754709,4.108232407,4.084674627,3.933503339,3.882225008,4.100992149,3.97962664,3.416396759,2.254327198,0.143775339,0.15347938,-0.019739336,-0.114607766,0.397676429,-0.223722668,0.545318262,0.322098012,1.299211833,1.245552418,1.44735843,1.137643402,2.656324202,4.142323199,5.927784932
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.570429,873.6428676,84.80552699,39.66900781,31.40857154,22.53948445,9.922472833,6.894504691,6.461017543,3.684706449,6.800473037,4.857663032,3.88861391,4.690469369,5.923749595,8.978579461,12.35838818,6.802523429,-0.388681743,1.822352304,5.473736785,4.072175623,4.03124999,2.915613323,1.03644083,2.187309907,3.590365015,4.837779415,3.605947977,-0.907453812,5.950322689,16.07032513,7.88362866
Ethiopia,ETH,,,-0.342655699,-0.080677637,5.096510044,2.923153751,0.333460216,1.772944486,2.192742375,4.241052562,6.279377267,-0.869609637,-3.377433562,0.38306367,7.39299891,-1.234292526,7.852491141,11.2882834,3.586546765,10.71313093,0.049055373,2.565878091,4.27053151,2.70287832,-2.733979945,31.78776318,-5.273155456,-6.119491995,3.105503713,5.584731901,3.271374608,19.08429023,15.53222587,13.37686423,2.931081714,12.70636902,0.239138039,0.206655551,-0.150146938,2.222723093,6.799999954,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.676855083,12.38229481,12.86039682,18.25459029,21.76326407,34.66735302,33.02069288
European Union,EUU,,2.782158882,3.973944989,3.162470418,4.611031223,4.197040196,4.4421889,3.241890282,4.196662444,4.20898795,5.424739254,6.657331404,6.889071837,9.07652742,12.53199686,13.23791385,10.74920878,8.875873973,8.954735348,7.943208292,11.68693737,9.730649892,9.598165861,7.102264215,6.355448,5.20145926,3.946465164,3.456659303,3.220002508,5.243525524,4.296022938,8.246788915,6.710771178,5.972764458,5.270982343,8.821120813,3.783557833,3.885207635,3.35143703,2.541110133,3.329754709,3.660304745,3.27434188,2.189410227,2.709268188,2.543104993,2.899074015,2.966345493,3.23523528,1.67883896,0.929960424,1.616249,1.678779216,1.279987054,0.982645555,1.138248785,0.874115426,1.464064024,2.007492441,2.29485082,1.928572016,2.685802432,6.482697503,6.628008069
Fragile and conflict affected situations,FCS,,,1.099817049,4.680812501,3.738696068,2.728287504,4.716648093,2.323176816,2.36764214,3.589356089,4.358263178,5.975970456,5.553683676,10.00483197,12.85375527,8.220700514,8.449525479,8.686529117,7.248224623,11.48876314,14.50165303,10.04785874,7.503304021,7.799984611,10.92231763,3.685778325,2.453880549,7.189361314,7.11941093,5.960655248,7.602112651,7.845197532,13.16439897,7.742645676,22.08015049,10.28849071,10.81476732,6.577746189,6.001350896,7.789687625,9.777061445,6.554118436,5.253741278,6.800441759,5.794264605,10.0721321,7.46134454,7.036661075,9.324009324,1.862131893,6.39240139,8.580398958,5.893158923,3.053459169,2.01421263,2.873587249,2.356011528,3.653099902,5.177876209,3.972146229,3.11766553,7.841648002,10.10641724,6.074169523
Finland,FIN,,5.341778022,3.973944989,5.146610108,7.17576839,5.02328994,4.723843626,7.362064371,12.06376651,4.150325901,3.848593171,7.364102435,8.244071578,13.77203949,22.07139732,13.56799005,13.12468175,9.418664286,7.454189313,8.304981738,9.635582501,11.63380643,9.051795529,8.190430709,8.442395282,5.216589336,4.750176113,4.284084067,7.683148335,6.530139354,5.195402427,1.511766069,0.887746784,1.765901232,1.845410957,4.201113189,-0.078275966,2.080421771,3.097937532,0.927035885,1.637831432,3.303380889,0.944264298,0.189923706,0.602661249,0.928941215,0.920723415,2.753280703,3.037236772,1.773905221,0.322930666,2.62353335,2.97397234,2.55829451,1.631623337,1.616746497,0.087425458,0.819262897,2.001836276,1.496554192,1.634678998,2.397957192,5.383796524,4.797593687
Fiji,FJI,,0.608978734,1.402524821,-0.96926948,3.140742656,7.950934643,2.482876712,-3.598217536,3.291134825,6.494231829,6.831287806,3.359260637,14.72537193,15.99745119,29.64571268,24.31864861,7.911447213,-0.032029765,4.431884635,8.141350316,17.31170448,0.959090001,12.13987289,6.816755346,3.007496299,8.215254691,3.05129778,7.340010368,7.328015615,2.848296484,6.679469369,5.993131638,6.306671978,7.237345038,0.828038046,1.130414564,2.8684423,3.290055995,7.447953427,6.731820944,-4.719873879,3.24539621,3.266447483,7.702779357,2.194008592,6.645185981,3.746758819,3.02445641,2.158118817,1.390695021,4.229784999,9.391340519,3.576513521,3.621296542,12.50540568,2.530898047,2.633326643,1.698457571,1.425718008,1.546549084,-1.482550527,-2.513062174,2.47256172,4.400000615
France,FRA,,3.271776839,4.89629357,5.526017628,3.993906333,3.001883438,2.971871072,3.041367854,4.399274072,7.395983613,5.424739254,5.900265261,6.804978584,7.859701482,11.83295831,13.75285693,10.74920878,8.775157533,9.279404772,10.30997565,11.68693737,11.69197246,12.09476498,9.650344942,7.067528953,5.453758557,5.055171634,2.455860984,3.193401334,3.285247548,2.657162863,2.54708483,1.967055757,1.623502953,0.924864158,1.124788375,1.358078066,0.87820164,0.950262691,0.203811155,1.553290253,2.008334185,2.067425741,1.859368244,1.62267544,1.936341419,2.155327391,2.556637015,2.36707384,0.066627476,1.069697476,0.947960225,1.161825032,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.992224566,1.278592146,2.839876196,1.42394827,2.947216929,5.472333304
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.328753412,7.160672359,-1.08746002,-2.340998474,1.519177127,2.671180302,4.859462801,7.777657885,0.373671978,-0.394209933,3.647038436,-0.11576281,1.819832547,3.889042127,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,7.076136514,14.01446079,3.580832078,14.78267913,-0.022185612,1.144414692,-1.341887127,7.370161853,9.995330081,14.75539224,8.58260096,7.503304021,3.075429745,4.815475836,3.284359212,1.948436416,2.76845108,4.199246128,4.727504582,4.949650002,5.101371221,3.030566511,3.012221307,2.615031312,2.247767526,1.869604408,0.651203193,2.991246825,-0.784597582,1.07890621,1.108846839,0.094182889,-0.364125356,0.993306113,2.096994672,1.384708939,3.174459935,5.004978286,5.361619614,3.602984573,1.595632434,7.122501016,0.636944649,3.023894237,-5.250358783,2.194177119,9.559811617,9.192200557,-3.431372549,-3.695431472,1.98318062,11.12116642,6.14424034
